region_id,target,pred_stat,top_evidence,top_factor_id,top_factor_label,top_factor_kind,top_baseline_type,top_baseline_value,top_freq,top_delta_mean,top_direction,top_score
257,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.6688595340188732, ""p50"": 1.6187947988510132, ""p95"": 2.1116469860076905}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8047663569450378, ""freq"": 0.6575515355490114, ""delta_mean"": -0.8758923411369324, ""direction"": ""decrease"", ""score"": 0.5759443538902084}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8047663569450378, ""freq"": 0.22801851072780815, ""delta_mean"": -0.890705943107605, ""direction"": ""decrease"", ""score"": 0.20309744264380392}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8047663569450378, ""freq"": 0.0715187210769878, ""delta_mean"": -0.6653092503547668, ""direction"": ""decrease"", ""score"": 0.047582066706062416}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8047663569450378, ""freq"": 0.03155237694572991, ""delta_mean"": 0.9536639451980591, ""direction"": ""increase"", ""score"": 0.030090364278441074}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8047663569450378, ""freq"": 0.005889777029869584, ""delta_mean"": -0.6967677474021912, ""direction"": ""decrease"", ""score"": 0.004103806673803398}]",23,red_green_ratio,aux_feature,region_mean,-0.8047663569450378,0.6575515355490114,-0.8758923411369324,decrease,0.5759443538902084
258,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.6783485873655302, ""p50"": 1.662929892539978, ""p95"": 1.8878557682037354}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.982012152671814, ""freq"": 0.7921406411582212, ""delta_mean"": -1.008971095085144, ""direction"": ""decrease"", ""score"": 0.7992470101708586}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.982012152671814, ""freq"": 0.20423991726990692, ""delta_mean"": -0.9062585234642029, ""direction"": ""decrease"", ""score"": 0.1850941658574768}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.982012152671814, ""freq"": 0.0031023784901758012, ""delta_mean"": 0.848590612411499, ""direction"": ""increase"", ""score"": 0.002632649262910545}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.982012152671814, ""freq"": 0.000517063081695967, ""delta_mean"": -0.5872635841369629, ""direction"": ""decrease"", ""score"": 0.0003036523185816768}]",23,red_green_ratio,aux_feature,region_mean,-0.982012152671814,0.7921406411582212,-1.008971095085144,decrease,0.7992470101708586
259,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.5472626522387352, ""p50"": 1.538941204547882, ""p95"": 1.7061426401138304}}","[{""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.6516934633255005, ""freq"": 0.7130722038697499, ""delta_mean"": -0.7046772837638855, ""direction"": ""decrease"", ""score"": 0.5024857837504629}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.6516934633255005, ""freq"": 0.2800849457291175, ""delta_mean"": -0.5232747793197632, ""direction"": ""decrease"", ""score"": 0.14656138816719183}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.6516934633255005, ""freq"": 0.005663048607833884, ""delta_mean"": -0.3494203984737396, ""direction"": ""decrease"", ""score"": 0.0019787847011254723}, {""factor_id"": 44, ""factor_label"": ""terrain_slope"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.6516934633255005, ""freq"": 0.0007078810759792355, ""delta_mean"": -0.6958627104759216, ""direction"": ""decrease"", ""score"": 0.0004925880442255226}, {""factor_id"": 43, ""factor_label"": ""terrain_relief"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.6516934633255005, ""freq"": 0.00023596035865974517, ""delta_mean"": -0.5339520573616028, ""direction"": ""decrease"", ""score"": 0.00012599151896215262}]",19,ndre,aux_feature,region_mean,-0.6516934633255005,0.7130722038697499,-0.7046772837638855,decrease,0.5024857837504629
260,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.58973329074466, ""p50"": 1.5777919292449951, ""p95"": 1.7815412938594817}}","[{""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.6044974327087402, ""freq"": 0.6813353566009105, ""delta_mean"": -0.6625412702560425, ""direction"": ""decrease"", ""score"": 0.45141279263272094}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.6044974327087402, ""freq"": 0.30728376327769347, ""delta_mean"": -0.4872751235961914, ""direction"": ""decrease"", ""score"": 0.1497317337302409}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.6044974327087402, ""freq"": 0.010622154779969651, ""delta_mean"": -0.351736456155777, ""direction"": ""decrease"", ""score"": 0.0037361990790446722}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.6044974327087402, ""freq"": 0.0007587253414264037, ""delta_mean"": 0.5051662921905518, ""direction"": ""increase"", ""score"": 0.0003832824675193868}]",19,ndre,aux_feature,region_mean,-0.6044974327087402,0.6813353566009105,-0.6625412702560425,decrease,0.45141279263272094
261,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.7988945967034449, ""p50"": 1.7188047170639038, ""p95"": 2.320016956329346}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5508887767791748, ""freq"": 0.5458227848101266, ""delta_mean"": -0.7477365732192993, ""direction"": ""decrease"", ""score"": 0.4081316586989391}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5508887767791748, ""freq"": 0.2010126582278481, ""delta_mean"": -0.7220643758773804, ""direction"": ""decrease"", ""score"": 0.1451440796067443}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5508887767791748, ""freq"": 0.11139240506329114, ""delta_mean"": 0.8698292374610901, ""direction"": ""increase"", ""score"": 0.0968923707551594}, {""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5508887767791748, ""freq"": 0.06025316455696202, ""delta_mean"": -0.7051517367362976, ""direction"": ""decrease"", ""score"": 0.042487623631199706}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5508887767791748, ""freq"": 0.05113924050632911, ""delta_mean"": -0.642470121383667, ""direction"": ""decrease"", ""score"": 0.03285543405556981}]",23,red_green_ratio,aux_feature,region_mean,-0.5508887767791748,0.5458227848101266,-0.7477365732192993,decrease,0.4081316586989391
262,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.743147812916045, ""p50"": 1.6493453979492188, ""p95"": 2.3182173848152163}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.6365883946418762, ""freq"": 0.3758687258687259, ""delta_mean"": -0.8044384717941284, ""direction"": ""decrease"", ""score"": 0.30236326343304404}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.6365883946418762, ""freq"": 0.3258687258687259, ""delta_mean"": -0.8587604761123657, ""direction"": ""decrease"", ""score"": 0.27984318217715703}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.6365883946418762, ""freq"": 0.12972972972972974, ""delta_mean"": -0.6420531272888184, ""direction"": ""decrease"", ""score"": 0.08329337867530617}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.6365883946418762, ""freq"": 0.09536679536679536, ""delta_mean"": 0.8674044609069824, ""direction"": ""increase"", ""score"": 0.08272158372356164}, {""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.6365883946418762, ""freq"": 0.053474903474903475, ""delta_mean"": -0.7376431226730347, ""direction"": ""decrease"", ""score"": 0.03944539478386691}]",23,red_green_ratio,aux_feature,region_mean,-0.6365883946418762,0.3758687258687259,-0.8044384717941284,decrease,0.30236326343304404
263,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.9612041676549508, ""p50"": 1.9000792503356934, ""p95"": 2.8299471139907837}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.4567282199859619, ""freq"": 0.6219024780175859, ""delta_mean"": -0.9315175414085388, ""direction"": ""decrease"", ""score"": 0.5793130673188195}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.4567282199859619, ""freq"": 0.2422062350119904, ""delta_mean"": 1.0145593881607056, ""direction"": ""increase"", ""score"": 0.24573260960247303}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.4567282199859619, ""freq"": 0.11830535571542766, ""delta_mean"": -0.9544026255607605, ""direction"": ""decrease"", ""score"": 0.11291094211270389}, {""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.4567282199859619, ""freq"": 0.007993605115907274, ""delta_mean"": -0.7171888947486877, ""direction"": ""decrease"", ""score"": 0.005732924818134994}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.4567282199859619, ""freq"": 0.006394884092725819, ""delta_mean"": -0.4489019513130188, ""direction"": ""decrease"", ""score"": 0.002870675947645204}]",23,red_green_ratio,aux_feature,region_mean,-0.4567282199859619,0.6219024780175859,-0.9315175414085388,decrease,0.5793130673188195
264,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.7242957708265443, ""p50"": 1.729577898979187, ""p95"": 1.8558128237724305}}","[{""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5796159505844116, ""freq"": 0.5212059274399591, ""delta_mean"": -0.6463437676429749, ""direction"": ""decrease"", ""score"": 0.3368782028593941}, {""factor_id"": 43, ""factor_label"": ""terrain_relief"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5796159505844116, ""freq"": 0.2401635155850792, ""delta_mean"": -0.6020007729530334, ""direction"": ""decrease"", ""score"": 0.14457862201733557}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5796159505844116, ""freq"": 0.12046499744506899, ""delta_mean"": -0.4379414916038513, ""direction"": ""decrease"", ""score"": 0.05275662066714765}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5796159505844116, ""freq"": 0.08686765457332651, ""delta_mean"": -0.4016687273979187, ""direction"": ""decrease"", ""score"": 0.034892020264510056}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5796159505844116, ""freq"": 0.01290240163515585, ""delta_mean"": 0.3382605016231537, ""direction"": ""increase"", ""score"": 0.004364372849251216}]",19,ndre,aux_feature,region_mean,-0.5796159505844116,0.5212059274399591,-0.6463437676429749,decrease,0.3368782028593941
265,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.656552707316319, ""p50"": 1.6475489735603333, ""p95"": 1.8782458901405334}}","[{""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7038677930831909, ""freq"": 0.7436115843270868, ""delta_mean"": -0.751065194606781, ""direction"": ""decrease"", ""score"": 0.5585007792944803}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7038677930831909, ""freq"": 0.2512776831345826, ""delta_mean"": -0.5902824997901917, ""direction"": ""decrease"", ""score"": 0.1483248189421691}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7038677930831909, ""freq"": 0.004826802952867689, ""delta_mean"": 0.6273389458656311, ""direction"": ""increase"", ""score"": 0.0030280414763531314}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7038677930831909, ""freq"": 0.00028392958546280523, ""delta_mean"": -0.24751417338848114, ""direction"": ""decrease"", ""score"": 7.027659664636035e-05}]",19,ndre,aux_feature,region_mean,-0.7038677930831909,0.7436115843270868,-0.751065194606781,decrease,0.5585007792944803
266,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.818121104888568, ""p50"": 1.8198502659797668, ""p95"": 2.0517512559890747}}","[{""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7525456547737122, ""freq"": 0.6412103746397695, ""delta_mean"": -0.7986761331558228, ""direction"": ""decrease"", ""score"": 0.5121194225566875}, {""factor_id"": 43, ""factor_label"": ""terrain_relief"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7525456547737122, ""freq"": 0.12199807877041306, ""delta_mean"": -0.856477677822113, ""direction"": ""decrease"", ""score"": 0.1044886312040426}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7525456547737122, ""freq"": 0.1143131604226705, ""delta_mean"": -0.5559083819389343, ""direction"": ""decrease"", ""score"": 0.06354764404489259}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7525456547737122, ""freq"": 0.11407300672430355, ""delta_mean"": -0.5926777124404907, ""direction"": ""decrease"", ""score"": 0.06760852867656894}, {""factor_id"": 44, ""factor_label"": ""terrain_slope"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7525456547737122, ""freq"": 0.005523535062439962, ""delta_mean"": -0.9325194358825684, ""direction"": ""decrease"", ""score"": 0.0051508038005041}]",19,ndre,aux_feature,region_mean,-0.7525456547737122,0.6412103746397695,-0.7986761331558228,decrease,0.5121194225566875
267,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.6292684562094744, ""p50"": 1.5372575521469116, ""p95"": 2.3924921989440904}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5568681359291077, ""freq"": 0.5179995688726019, ""delta_mean"": -0.6888367533683777, ""direction"": ""decrease"", ""score"": 0.35681714126842246}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5568681359291077, ""freq"": 0.23237766760077602, ""delta_mean"": -0.7722265124320984, ""direction"": ""decrease"", ""score"": 0.1794481958184527}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5568681359291077, ""freq"": 0.16792412157792627, ""delta_mean"": -0.5548957586288452, ""direction"": ""decrease"", ""score"": 0.09318038283506584}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5568681359291077, ""freq"": 0.0784651864625997, ""delta_mean"": 0.9575102925300598, ""direction"": ""increase"", ""score"": 0.07513122364322952}, {""factor_id"": 43, ""factor_label"": ""terrain_relief"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5568681359291077, ""freq"": 0.0012933821944384565, ""delta_mean"": -0.8957476615905762, ""direction"": ""decrease"", ""score"": 0.0011585440762111353}]",23,red_green_ratio,aux_feature,region_mean,-0.5568681359291077,0.5179995688726019,-0.6888367533683777,decrease,0.35681714126842246
268,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.681965710925606, ""p50"": 1.659537672996521, ""p95"": 1.9179772853851316}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7378799319267273, ""freq"": 0.6995283018867925, ""delta_mean"": -0.7830602526664734, ""direction"": ""decrease"", ""score"": 0.5477728088228208}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7378799319267273, ""freq"": 0.2188679245283019, ""delta_mean"": -0.7544966340065002, ""direction"": ""decrease"", ""score"": 0.16513511234859252}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7378799319267273, ""freq"": 0.04575471698113207, ""delta_mean"": -0.6076734662055969, ""direction"": ""decrease"", ""score"": 0.02780392746318061}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7378799319267273, ""freq"": 0.01839622641509434, ""delta_mean"": 0.8024547100067139, ""direction"": ""increase"", ""score"": 0.014762138533142377}, {""factor_id"": 44, ""factor_label"": ""terrain_slope"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7378799319267273, ""freq"": 0.007547169811320755, ""delta_mean"": -0.6870350241661072, ""direction"": ""decrease"", ""score"": 0.005185169993706469}]",23,red_green_ratio,aux_feature,region_mean,-0.7378799319267273,0.6995283018867925,-0.7830602526664734,decrease,0.5477728088228208
